article,time_period,uncertainty_matches,uncertainty_label,economic_matches,economic_label,policy_matches,policy_label,epu_label
8491,midcentury,[],0,[],0,[],0,0
8492,midcentury,['uncertain'],1,['economy'],1,[],0,0
8493,midcentury,['uncertainty'],1,[],0,[],0,0
8494,midcentury,['uncertainty'],1,[],0,[],0,0
8495,midcentury,['uncertainty'],1,[],0,['federal reserve'],1,0
8496,midcentury,"['uncertain', 'uncertainty']",1,[],0,[],0,0
8497,midcentury,['uncertain'],1,['economic'],1,['legislation'],1,1
8498,midcentury,['uncertain'],1,['economic'],1,['congress'],1,1
8499,midcentury,[],0,[],0,"['congress', 'legislation']",1,0
8500,midcentury,[],0,['economic'],1,[],0,0
8501,midcentury,['uncertainty'],1,"['economic', 'economy']",1,['white house'],1,1
8502,midcentury,['uncertain'],1,['economic'],1,['federal reserve'],1,1
8503,midcentury,['uncertainty'],1,[],0,[],0,0
8504,midcentury,['uncertain'],1,[],0,['congress'],1,0
8505,midcentury,['uncertain'],1,['economic'],1,['congress'],1,1
8506,midcentury,"['uncertain', 'uncertainty']",1,[],0,[],0,0
8507,midcentury,"['uncertain', 'uncertainty']",1,"['economic', 'economy']",1,['deficit'],1,1
8508,midcentury,['uncertain'],1,['economy'],1,[],0,0
8509,midcentury,['uncertain'],1,[],0,[],0,0
8510,midcentury,['uncertainty'],1,['economic'],1,[],0,0
8511,midcentury,['uncertain'],1,['economic'],1,[],0,0
8512,midcentury,['uncertain'],1,[],0,"['regulation', 'congress', 'legislation', 'white house']",1,0
8513,midcentury,['uncertainty'],1,['economic'],1,[],0,0
8514,midcentury,['uncertain'],1,[],0,[],0,0
8515,midcentury,['uncertain'],1,['economic'],1,[],0,0
8516,midcentury,['uncertainty'],1,['economic'],1,['regulation'],1,1
8517,midcentury,['uncertainty'],1,[],0,[],0,0
8518,midcentury,['uncertain'],1,"['economic', 'economy']",1,"['federal reserve', 'deficit']",1,1
8519,midcentury,[],0,[],0,[],0,0
8520,midcentury,"['uncertain', 'uncertainty']",1,"['economic', 'economy']",1,"['deficit', 'congress']",1,1
8521,midcentury,[],0,[],0,['congress'],1,0
8522,midcentury,"['uncertain', 'uncertainty']",1,"['economic', 'economy']",1,"['federal reserve', 'deficit', 'congress']",1,1
8523,midcentury,['uncertain'],1,[],0,[],0,0
8524,midcentury,['uncertain'],1,['economic'],1,"['congress', 'legislation']",1,1
8525,midcentury,['uncertainty'],1,['economic'],1,[],0,0
8526,midcentury,['uncertain'],1,[],0,"['congress', 'legislation']",1,0
8527,midcentury,[],0,"['economic', 'economy']",1,[],0,0
8528,midcentury,['uncertainty'],1,"['economic', 'economy']",1,['federal reserve'],1,1
8529,midcentury,['uncertainty'],1,['economic'],1,['legislation'],1,1
8530,midcentury,['uncertainty'],1,['economic'],1,[],0,0
8531,midcentury,['uncertain'],1,[],0,['congress'],1,0
8532,midcentury,['uncertainty'],1,[],0,[],0,0
8533,midcentury,['uncertain'],1,[],0,[],0,0
8534,midcentury,"['uncertain', 'uncertainty']",1,['economy'],1,[],0,0
8535,midcentury,"['uncertain', 'uncertainty']",1,[],0,[],0,0
8536,midcentury,[],0,['economic'],1,['congress'],1,0
8537,midcentury,['uncertainty'],1,[],0,[],0,0
8538,midcentury,"['uncertain', 'uncertainty']",1,[],0,[],0,0
8539,midcentury,[],0,['economic'],1,['congress'],1,0
8540,midcentury,[],0,"['economic', 'economy']",1,['deficit'],1,0
8541,midcentury,['uncertainty'],1,['economy'],1,['legislation'],1,1
8542,midcentury,['uncertain'],1,[],0,[],0,0
8543,midcentury,['uncertainty'],1,[],0,"['congress', 'legislation']",1,0
8544,midcentury,['uncertain'],1,[],0,"['federal reserve', 'congress']",1,0
8545,midcentury,['uncertain'],1,"['economic', 'economy']",1,[],0,0
8546,midcentury,['uncertain'],1,[],0,[],0,0
8547,midcentury,['uncertainty'],1,"['economic', 'economy']",1,[],0,0
8548,midcentury,[],0,['economic'],1,['regulation'],1,0
8549,midcentury,['uncertainty'],1,[],0,[],0,0
8550,midcentury,['uncertain'],1,[],0,[],0,0
8551,midcentury,['uncertainty'],1,"['economic', 'economy']",1,['white house'],1,1
8552,midcentury,['uncertain'],1,['economic'],1,[],0,0
8553,midcentury,['uncertainty'],1,['economic'],1,[],0,0
8554,midcentury,['uncertain'],1,['economic'],1,[],0,0
8555,midcentury,['uncertain'],1,['economic'],1,"['regulation', 'legislation']",1,1
8556,midcentury,['uncertain'],1,[],0,[],0,0
8557,midcentury,['uncertain'],1,[],0,[],0,0
8558,midcentury,['uncertainty'],1,[],0,[],0,0
8559,midcentury,['uncertain'],1,[],0,['congress'],1,0
8560,midcentury,"['uncertain', 'uncertainty']",1,"['economic', 'economy']",1,['federal reserve'],1,1
8561,midcentury,['uncertainty'],1,"['economic', 'economy']",1,[],0,0
8562,midcentury,['uncertain'],1,['economic'],1,['legislation'],1,1
8563,midcentury,[],0,"['economic', 'economy']",1,"['regulation', 'federal reserve', 'deficit', 'congress', 'legislation']",1,0
8564,midcentury,[],0,['economic'],1,"['regulation', 'legislation']",1,0
8565,midcentury,['uncertainty'],1,"['economic', 'economy']",1,[],0,0
8566,midcentury,['uncertain'],1,['economic'],1,[],0,0
8567,midcentury,"['uncertain', 'uncertainty']",1,['economic'],1,[],0,0
8568,midcentury,[],0,['economic'],1,[],0,0
8569,midcentury,['uncertainty'],1,['economic'],1,[],0,0
8570,midcentury,"['uncertain', 'uncertainty']",1,[],0,[],0,0
8571,midcentury,"['uncertain', 'uncertainty']",1,['economic'],1,[],0,0
8572,midcentury,['uncertainty'],1,[],0,[],0,0
8573,midcentury,[],0,"['economic', 'economy']",1,[],0,0
8574,midcentury,['uncertainty'],1,[],0,['legislation'],1,0
8575,midcentury,['uncertain'],1,[],0,[],0,0
8576,midcentury,['uncertain'],1,['economic'],1,['deficit'],1,1
8577,midcentury,['uncertain'],1,['economy'],1,[],0,0
8578,midcentury,"['uncertain', 'uncertainty']",1,[],0,[],0,0
8579,midcentury,['uncertain'],1,"['economic', 'economy']",1,['deficit'],1,1
8580,midcentury,['uncertain'],1,[],0,[],0,0
8581,midcentury,['uncertainty'],1,[],0,[],0,0
8582,midcentury,['uncertainty'],1,"['economic', 'economy']",1,[],0,0
8583,midcentury,['uncertain'],1,[],0,[],0,0
8584,midcentury,['uncertain'],1,['economic'],1,[],0,0
8585,midcentury,['uncertainty'],1,[],0,[],0,0
8586,midcentury,['uncertain'],1,[],0,['legislation'],1,0
8587,midcentury,['uncertainty'],1,['economic'],1,"['federal reserve', 'legislation']",1,1
8588,midcentury,['uncertain'],1,[],0,"['congress', 'legislation', 'white house']",1,0
8589,midcentury,['uncertainty'],1,['economic'],1,"['federal reserve', 'congress', 'legislation']",1,1
8590,midcentury,[],0,[],0,[],0,0
8591,midcentury,['uncertain'],1,[],0,[],0,0
8592,midcentury,['uncertainty'],1,"['economic', 'economy']",1,[],0,0
8593,midcentury,['uncertain'],1,"['economic', 'economy']",1,[],0,0
8594,midcentury,['uncertain'],1,[],0,[],0,0
8595,midcentury,['uncertainty'],1,[],0,[],0,0
8596,midcentury,['uncertain'],1,[],0,['white house'],1,0
8597,midcentury,['uncertainty'],1,['economy'],1,['congress'],1,1
8598,midcentury,['uncertainty'],1,['economic'],1,[],0,0
8599,midcentury,['uncertain'],1,[],0,[],0,0
8600,midcentury,['uncertainty'],1,['economic'],1,[],0,0
8601,midcentury,['uncertain'],1,[],0,[],0,0
8602,midcentury,['uncertainty'],1,"['economic', 'economy']",1,['congress'],1,1
8603,midcentury,['uncertainty'],1,[],0,[],0,0
8604,midcentury,[],0,"['economic', 'economy']",1,"['federal reserve', 'deficit']",1,0
8605,midcentury,['uncertainty'],1,"['economic', 'economy']",1,"['congress', 'legislation']",1,1
8606,midcentury,['uncertainty'],1,['economic'],1,['federal reserve'],1,1
8607,midcentury,['uncertain'],1,"['economic', 'economy']",1,"['congress', 'legislation', 'white house']",1,1
8608,midcentury,['uncertain'],1,[],0,['federal reserve'],1,0
8609,midcentury,"['uncertain', 'uncertainty']",1,[],0,[],0,0
8610,midcentury,['uncertainty'],1,"['economic', 'economy']",1,"['federal reserve', 'deficit']",1,1
8611,midcentury,[],0,"['economic', 'economy']",1,[],0,0
8612,midcentury,['uncertain'],1,['economic'],1,[],0,0
8613,midcentury,"['uncertain', 'uncertainty']",1,[],0,[],0,0
8614,midcentury,['uncertainty'],1,['economic'],1,[],0,0
8615,midcentury,['uncertain'],1,[],0,[],0,0
8616,midcentury,['uncertain'],1,[],0,['deficit'],1,0
8617,midcentury,['uncertainty'],1,"['economic', 'economy']",1,[],0,0
8618,midcentury,['uncertain'],1,"['economic', 'economy']",1,['federal reserve'],1,1
8619,midcentury,[],0,"['economic', 'economy']",1,"['congress', 'legislation']",1,0
8620,midcentury,['uncertain'],1,['economic'],1,[],0,0
8621,midcentury,['uncertain'],1,[],0,[],0,0
8622,midcentury,['uncertainty'],1,['economy'],1,"['congress', 'legislation']",1,1
8623,midcentury,[],0,"['economic', 'economy']",1,['congress'],1,0
8624,midcentury,['uncertain'],1,['economic'],1,[],0,0
8625,midcentury,[],0,[],0,[],0,0
8626,midcentury,['uncertainty'],1,['economic'],1,[],0,0
8627,midcentury,['uncertain'],1,['economic'],1,[],0,0
8628,midcentury,[],0,['economic'],1,[],0,0
8629,midcentury,[],0,[],0,[],0,0
8630,midcentury,['uncertain'],1,[],0,[],0,0
8631,midcentury,['uncertainty'],1,[],0,['congress'],1,0
8632,midcentury,['uncertain'],1,[],0,['legislation'],1,0
8633,midcentury,[],0,['economic'],1,[],0,0
8634,midcentury,[],0,"['economic', 'economy']",1,[],0,0
8635,midcentury,['uncertain'],1,['economic'],1,"['regulation', 'federal reserve', 'congress', 'legislation']",1,1
8636,midcentury,['uncertain'],1,['economic'],1,['federal reserve'],1,1
8637,midcentury,['uncertain'],1,[],0,[],0,0
8638,midcentury,['uncertainty'],1,"['economic', 'economy']",1,[],0,0
8639,midcentury,['uncertain'],1,[],0,[],0,0
8640,midcentury,[],0,[],0,[],0,0
8641,midcentury,['uncertain'],1,"['economic', 'economy']",1,"['federal reserve', 'deficit', 'congress', 'white house']",1,1
8642,midcentury,['uncertainty'],1,"['economic', 'economy']",1,"['federal reserve', 'deficit', 'congress', 'legislation']",1,1
8643,midcentury,['uncertain'],1,[],0,[],0,0
8644,midcentury,['uncertainty'],1,"['economic', 'economy']",1,[],0,0
8645,midcentury,['uncertain'],1,"['economic', 'economy']",1,"['federal reserve', 'deficit', 'congress', 'legislation', 'white house']",1,1
8646,midcentury,['uncertain'],1,[],0,['congress'],1,0
8647,midcentury,[],0,['economic'],1,[],0,0
8648,midcentury,['uncertain'],1,[],0,[],0,0
8649,midcentury,"['uncertain', 'uncertainty']",1,['economy'],1,['congress'],1,1
8650,midcentury,['uncertainty'],1,['economic'],1,[],0,0
8651,midcentury,['uncertain'],1,['economic'],1,"['federal reserve', 'deficit']",1,1
8652,midcentury,['uncertainty'],1,[],0,[],0,0
8653,midcentury,['uncertain'],1,[],0,[],0,0
8654,midcentury,['uncertain'],1,[],0,[],0,0
8655,midcentury,"['uncertain', 'uncertainty']",1,['economic'],1,[],0,0
8656,midcentury,['uncertainty'],1,"['economic', 'economy']",1,"['regulation', 'federal reserve', 'deficit']",1,1
8657,midcentury,['uncertainty'],1,"['economic', 'economy']",1,['federal reserve'],1,1
8658,midcentury,[],0,[],0,[],0,0
8659,midcentury,['uncertainty'],1,['economic'],1,"['deficit', 'congress']",1,1
8660,midcentury,['uncertainty'],1,"['economic', 'economy']",1,[],0,0
8661,midcentury,['uncertainty'],1,"['economic', 'economy']",1,"['regulation', 'congress', 'legislation']",1,1
8662,midcentury,['uncertainty'],1,[],0,[],0,0
8663,midcentury,"['uncertain', 'uncertainty']",1,"['economic', 'economy']",1,"['congress', 'white house']",1,1
8664,midcentury,['uncertainty'],1,[],0,[],0,0
8665,midcentury,['uncertainty'],1,['economic'],1,[],0,0
8666,midcentury,['uncertainty'],1,[],0,[],0,0
8667,midcentury,"['uncertain', 'uncertainty']",1,[],0,[],0,0
8668,midcentury,['uncertainty'],1,['economic'],1,['federal reserve'],1,1
8669,midcentury,['uncertain'],1,[],0,[],0,0
8670,midcentury,['uncertainty'],1,"['economic', 'economy']",1,['deficit'],1,1
8671,midcentury,['uncertainty'],1,['economic'],1,['congress'],1,1
8672,midcentury,"['uncertain', 'uncertainty']",1,['economy'],1,[],0,0
8673,midcentury,['uncertain'],1,['economy'],1,[],0,0
8674,midcentury,['uncertain'],1,['economic'],1,[],0,0
8675,midcentury,[],0,[],0,[],0,0
8676,midcentury,['uncertainty'],1,"['economic', 'economy']",1,"['regulation', 'congress', 'legislation']",1,1
8677,midcentury,"['uncertain', 'uncertainty']",1,['economy'],1,[],0,0
8678,midcentury,['uncertainty'],1,[],0,[],0,0
8679,midcentury,"['uncertain', 'uncertainty']",1,[],0,[],0,0
8680,midcentury,['uncertain'],1,['economy'],1,[],0,0
8681,midcentury,"['uncertain', 'uncertainty']",1,[],0,[],0,0
8682,midcentury,['uncertain'],1,[],0,['congress'],1,0
8683,midcentury,['uncertain'],1,['economy'],1,[],0,0
8684,midcentury,['uncertain'],1,['economic'],1,[],0,0
8685,midcentury,"['uncertain', 'uncertainty']",1,"['economic', 'economy']",1,[],0,0
8686,midcentury,[],0,['economic'],1,"['federal reserve', 'legislation']",1,0
8687,midcentury,['uncertain'],1,[],0,[],0,0
8688,midcentury,['uncertain'],1,['economic'],1,[],0,0
8689,midcentury,"['uncertain', 'uncertainty']",1,[],0,['congress'],1,0
8690,midcentury,['uncertainty'],1,['economy'],1,[],0,0
8691,midcentury,['uncertain'],1,[],0,[],0,0
8692,midcentury,['uncertain'],1,"['economic', 'economy']",1,['legislation'],1,1
8693,midcentury,['uncertainty'],1,['economic'],1,[],0,0
8694,midcentury,['uncertainty'],1,[],0,[],0,0
8695,midcentury,['uncertain'],1,[],0,[],0,0
8696,midcentury,"['uncertain', 'uncertainty']",1,['economy'],1,[],0,0
8697,midcentury,"['uncertain', 'uncertainty']",1,[],0,[],0,0
8698,midcentury,['uncertain'],1,[],0,[],0,0
8699,midcentury,['uncertainty'],1,[],0,['legislation'],1,0
8700,midcentury,['uncertainty'],1,[],0,[],0,0
8701,midcentury,['uncertainty'],1,['economy'],1,['federal reserve'],1,1
8702,midcentury,['uncertain'],1,['economic'],1,[],0,0
8703,midcentury,['uncertain'],1,[],0,[],0,0
8704,midcentury,[],0,"['economic', 'economy']",1,"['federal reserve', 'legislation']",1,0
8705,midcentury,[],0,"['economic', 'economy']",1,['deficit'],1,0
8706,midcentury,['uncertainty'],1,"['economic', 'economy']",1,"['federal reserve', 'deficit']",1,1
8707,midcentury,['uncertainty'],1,['economic'],1,['federal reserve'],1,1
8708,midcentury,['uncertain'],1,"['economic', 'economy']",1,[],0,0
8709,midcentury,['uncertain'],1,[],0,[],0,0
8710,midcentury,['uncertainty'],1,[],0,['federal reserve'],1,0
8711,midcentury,['uncertain'],1,['economic'],1,[],0,0
8712,midcentury,['uncertainty'],1,"['economic', 'economy']",1,[],0,0
8713,midcentury,[],0,"['economic', 'economy']",1,"['regulation', 'federal reserve', 'legislation']",1,0
8714,midcentury,"['uncertain', 'uncertainty']",1,"['economic', 'economy']",1,[],0,0
8715,midcentury,['uncertain'],1,[],0,['deficit'],1,0
8716,midcentury,[],0,[],0,[],0,0
8717,midcentury,[],0,[],0,[],0,0
8718,midcentury,['uncertainty'],1,"['economic', 'economy']",1,"['regulation', 'congress']",1,1
8719,midcentury,['uncertain'],1,[],0,[],0,0
8720,midcentury,['uncertainty'],1,['economic'],1,['congress'],1,1
8721,midcentury,['uncertainty'],1,['economic'],1,[],0,0
8722,midcentury,['uncertain'],1,[],0,[],0,0
8723,midcentury,['uncertainty'],1,[],0,[],0,0
8724,midcentury,['uncertainty'],1,[],0,[],0,0
8725,midcentury,[],0,"['economic', 'economy']",1,"['federal reserve', 'congress', 'legislation']",1,0
8726,midcentury,['uncertain'],1,[],0,[],0,0
8727,midcentury,['uncertain'],1,[],0,[],0,0
8728,midcentury,[],0,['economic'],1,[],0,0
8729,midcentury,"['uncertain', 'uncertainty']",1,['economy'],1,[],0,0
8730,midcentury,['uncertain'],1,['economic'],1,"['congress', 'white house']",1,1
8731,midcentury,['uncertain'],1,"['economic', 'economy']",1,[],0,0
8732,midcentury,['uncertain'],1,"['economic', 'economy']",1,['regulation'],1,1
8733,midcentury,"['uncertain', 'uncertainty']",1,['economic'],1,[],0,0
8734,midcentury,['uncertainty'],1,['economy'],1,"['congress', 'legislation']",1,1
8735,midcentury,"['uncertain', 'uncertainty']",1,"['economic', 'economy']",1,['deficit'],1,1
8736,midcentury,['uncertain'],1,[],0,[],0,0
8737,midcentury,['uncertain'],1,[],0,[],0,0
8738,midcentury,['uncertainty'],1,['economic'],1,['federal reserve'],1,1
8739,midcentury,['uncertain'],1,[],0,[],0,0
8740,midcentury,['uncertain'],1,[],0,[],0,0
8741,midcentury,['uncertain'],1,['economic'],1,[],0,0
8742,midcentury,['uncertain'],1,['economic'],1,[],0,0
8743,midcentury,['uncertain'],1,['economic'],1,[],0,0
8744,midcentury,['uncertainty'],1,[],0,[],0,0
8745,midcentury,['uncertainty'],1,"['economic', 'economy']",1,['congress'],1,1
8746,midcentury,['uncertain'],1,[],0,['congress'],1,0
8747,midcentury,"['uncertain', 'uncertainty']",1,['economic'],1,['deficit'],1,1
8748,midcentury,"['uncertain', 'uncertainty']",1,[],0,"['regulation', 'federal reserve', 'congress']",1,0
8749,midcentury,[],0,['economic'],1,[],0,0
8750,midcentury,['uncertain'],1,[],0,['legislation'],1,0
8751,midcentury,['uncertain'],1,[],0,[],0,0
8752,midcentury,['uncertain'],1,[],0,[],0,0
8753,midcentury,['uncertainty'],1,[],0,[],0,0
8754,midcentury,[],0,[],0,[],0,0
8755,midcentury,"['uncertain', 'uncertainty']",1,"['economic', 'economy']",1,[],0,0
8756,midcentury,"['uncertain', 'uncertainty']",1,[],0,[],0,0
8757,midcentury,['uncertainty'],1,[],0,"['regulation', 'congress']",1,0
SF_11_2002_10,modern,['uncertainty'],1,['economic'],1,[],0,0
SF_7_2004_9,modern,['uncertainty'],1,['economic'],1,[],0,0
DMNB_11_2011_4,modern,['uncertain'],1,['economy'],1,[],0,0
LA_11_2009_16,modern,['uncertainty'],1,['economic'],1,[],0,0
LA_12_1988_13,modern,['uncertain'],1,['economic'],1,"['federal reserve', 'deficit']",1,1
SF_8_1996_1,modern,['uncertainty'],1,['economy'],1,['federal reserve'],1,1
NYT_7_2009_1,modern,[],0,['economic'],1,[],0,0
MIHB_10_1986_2,modern,['uncertainty'],1,"['economic', 'economy']",1,"['deficit', 'congress', 'legislation', 'white house']",1,1
LA_10_1994_4,modern,['uncertainty'],1,"['economic', 'economy']",1,[],0,0
LA_11_1988_1,modern,['uncertain'],1,"['economic', 'economy']",1,['congress'],1,1
LA_12_1990_11,modern,['uncertainty'],1,"['economic', 'economy']",1,[],0,0
NYT_6_1999_5,modern,['uncertainty'],1,['economic'],1,[],0,0
SF_1_2009_15,modern,['uncertainty'],1,['economy'],1,[],0,0
NYT_12_1987_17,modern,['uncertain'],1,"['economic', 'economy']",1,['congress'],1,1
LA_11_2004_16,modern,['uncertainty'],1,['economy'],1,"['federal reserve', 'white house']",1,1
NYT_5_1993_7,modern,['uncertain'],1,['economic'],1,[],0,0
MIHB_5_1988_13,modern,['uncertain'],1,['economy'],1,['federal reserve'],1,1
NYT_8_2007_3,modern,['uncertainty'],1,['economic'],1,"['federal reserve', 'congress', 'white house']",1,1
NYT_12_1989_33,modern,['uncertain'],1,['economy'],1,[],0,0
NYT_9_1993_2,modern,['uncertain'],1,"['economic', 'economy']",1,['congress'],1,1
MIHB_4_1994_11,modern,[],0,['economic'],1,['white house'],1,0
NYT_12_2000_39,modern,['uncertain'],1,"['economic', 'economy']",1,[],0,0
SF_1_1997_5,modern,['uncertain'],1,['economy'],1,[],0,0
NYT_2_1992_20,modern,['uncertainty'],1,['economic'],1,[],0,0
LA_12_1997_21,modern,['uncertainty'],1,"['economic', 'economy']",1,"['congress', 'legislation']",1,1
LA_9_1986_13,modern,['uncertain'],1,['economic'],1,[],0,0
LA_9_1997_23,modern,['uncertainty'],1,"['economic', 'economy']",1,"['regulation', 'federal reserve', 'deficit']",1,1
SF_8_1995_7,modern,['uncertain'],1,['economy'],1,[],0,0
SF_4_2009_7,modern,['uncertainty'],1,"['economic', 'economy']",1,"['congress', 'white house']",1,1
LA_9_1997_10,modern,[],0,"['economic', 'economy']",1,['white house'],1,0
SF_3_1996_8,modern,['uncertainty'],1,['economy'],1,['legislation'],1,1
NYT_12_1999_4,modern,['uncertain'],1,"['economic', 'economy']",1,[],0,0
NYT_11_2009_7,modern,['uncertain'],1,['economic'],1,[],0,0
MIHB_2_1995_6,modern,['uncertain'],1,"['economic', 'economy']",1,[],0,0
SF_5_2011_2,modern,['uncertain'],1,"['economic', 'economy']",1,['legislation'],1,1
NYT_11_2005_6,modern,['uncertain'],1,"['economic', 'economy']",1,[],0,0
LA_11_1991_8,modern,[],0,['economic'],1,[],0,0
SF_4_1997_3,modern,['uncertain'],1,['economic'],1,[],0,0
NYT_10_1991_17,modern,['uncertain'],1,"['economic', 'economy']",1,[],0,0
MIHB_10_2008_48,modern,['uncertainty'],1,['economy'],1,['congress'],1,1
DMNB_6_1993_17,modern,['uncertainty'],1,"['economic', 'economy']",1,[],0,0
LA_3_1994_6,modern,['uncertainty'],1,['economic'],1,[],0,0
MIHB_7_1998_4,modern,['uncertain'],1,['economy'],1,['congress'],1,1
NYT_4_2000_2,modern,"['uncertain', 'uncertainty']",1,['economic'],1,[],0,0
NYT_12_1998_12,modern,['uncertain'],1,['economic'],1,['congress'],1,1
DMNB_5_2001_30,modern,['uncertain'],1,['economic'],1,[],0,0
MIHB_9_1996_2,modern,['uncertain'],1,['economic'],1,[],0,0
NYT_6_2002_20,modern,['uncertainty'],1,['economy'],1,[],0,0
DMNB_1_2004_11,modern,['uncertain'],1,"['economic', 'economy']",1,[],0,0
SF_7_2006_10,modern,['uncertainty'],1,['economic'],1,[],0,0
LA_2_1986_4,modern,[],0,['economy'],1,['white house'],1,0
DMNB_6_2003_7,modern,['uncertainty'],1,['economy'],1,[],0,0
LA_3_1991_44,modern,[],0,['economic'],1,[],0,0
SF_10_2010_11,modern,['uncertain'],1,[],0,['legislation'],1,0
MIHB_7_1995_9,modern,['uncertainty'],1,"['economic', 'economy']",1,[],0,0
SF_3_2003_17,modern,['uncertain'],1,['economic'],1,[],0,0
NYT_1_1989_3,modern,['uncertainty'],1,"['economic', 'economy']",1,[],0,0
NYT_6_1995_1,modern,['uncertainty'],1,['economy'],1,['congress'],1,1
SF_1_1999_4,modern,[],0,[],0,['congress'],1,0
SF_10_2001_39,modern,['uncertain'],1,['economy'],1,['white house'],1,1
NYT_7_1987_15,modern,['uncertainty'],1,"['economic', 'economy']",1,"['federal reserve', 'congress', 'legislation']",1,1
LA_11_1990_18,modern,['uncertain'],1,['economic'],1,[],0,0
SF_7_1997_1,modern,['uncertainty'],1,[],0,[],0,0
DMNB_6_2006_3,modern,['uncertainty'],1,['economy'],1,['federal reserve'],1,1
NYT_2_1992_18,modern,[],0,['economy'],1,['federal reserve'],1,0
MIHB_12_1991_26,modern,['uncertain'],1,"['economic', 'economy']",1,[],0,0
LA_10_1998_50,modern,['uncertain'],1,['economic'],1,['deficit'],1,1
SF_2_2006_2,modern,"['uncertain', 'uncertainty']",1,"['economic', 'economy']",1,['congress'],1,1
MIHB_12_2009_7,modern,['uncertain'],1,['economy'],1,[],0,0
LA_5_1991_25,modern,['uncertainty'],1,"['economic', 'economy']",1,[],0,0
NYT_11_1997_4,modern,[],0,['economy'],1,[],0,0
MIHB_4_1987_2,modern,['uncertainty'],1,"['economic', 'economy']",1,['legislation'],1,1
LA_1_2009_9,modern,['uncertainty'],1,['economic'],1,[],0,0
LA_12_2007_9,modern,['uncertain'],1,['economic'],1,[],0,0
LA_1_2012_5,modern,['uncertainty'],1,['economic'],1,[],0,0
SF_2_2009_5,modern,[],0,['economic'],1,[],0,0
NYT_7_2011_22,modern,['uncertainty'],1,['economy'],1,"['federal reserve', 'deficit']",1,1
NYT_2_1987_8,modern,['uncertain'],1,['economic'],1,['congress'],1,1
NYT_7_1998_4,modern,['uncertainty'],1,"['economic', 'economy']",1,[],0,0
LA_11_1988_2,modern,['uncertainty'],1,['economy'],1,[],0,0
SF_2_2012_12,modern,['uncertainty'],1,['economic'],1,[],0,0
NYT_2_1997_28,modern,['uncertainty'],1,"['economic', 'economy']",1,"['federal reserve', 'congress']",1,1
SF_1_1998_3,modern,['uncertainty'],1,['economy'],1,[],0,0
NYT_2_1990_48,modern,['uncertainty'],1,"['economic', 'economy']",1,['federal reserve'],1,1
SF_3_1997_4,modern,['uncertain'],1,['economy'],1,[],0,0
NYT_12_2003_7,modern,['uncertain'],1,"['economic', 'economy']",1,"['regulation', 'white house']",1,1
MIHB_11_2011_2,modern,['uncertainty'],1,"['economic', 'economy']",1,[],0,0
SF_6_2000_10,modern,['uncertain'],1,['economy'],1,[],0,0
SF_4_2010_1,modern,['uncertain'],1,['economic'],1,[],0,0
NYT_3_1993_8,modern,[],0,"['economic', 'economy']",1,['congress'],1,0
SF_11_2011_7,modern,['uncertain'],1,['economic'],1,[],0,0
NYT_7_2005_12,modern,['uncertain'],1,['economic'],1,[],0,0
SF_10_2008_24,modern,['uncertainty'],1,['economy'],1,['congress'],1,1
DMNB_12_1992_17,modern,['uncertainty'],1,['economy'],1,[],0,0
NYT_11_1999_4,modern,['uncertainty'],1,"['economic', 'economy']",1,[],0,0
SF_9_2002_12,modern,['uncertainty'],1,['economic'],1,[],0,0
DMNB_6_2009_9,modern,['uncertainty'],1,"['economic', 'economy']",1,[],0,0
DMNB_6_2000_9,modern,[],0,['economy'],1,['white house'],1,0
SF_4_2001_12,modern,['uncertain'],1,['economy'],1,[],0,0
LA_6_1999_10,modern,['uncertainty'],1,"['economic', 'economy']",1,[],0,0
NYT_1_2011_10,modern,['uncertainty'],1,['economic'],1,[],0,0
SF_4_2008_13,modern,['uncertain'],1,['economic'],1,"['congress', 'white house']",1,1
SF_12_2009_6,modern,['uncertain'],1,[],0,['congress'],1,0
NYT_1_1998_2,modern,['uncertainty'],1,['economy'],1,[],0,0
SF_12_2008_35,modern,['uncertain'],1,['economic'],1,[],0,0
LA_9_1985_5,modern,"['uncertain', 'uncertainty']",1,"['economic', 'economy']",1,"['congress', 'legislation']",1,1
LA_4_1990_27,modern,['uncertainty'],1,['economy'],1,[],0,0
LA_11_2002_30,modern,['uncertainty'],1,['economic'],1,[],0,0
SF_5_2010_18,modern,['uncertainty'],1,['economy'],1,[],0,0
LA_5_2003_31,modern,['uncertain'],1,['economic'],1,[],0,0
NYT_2_2012_23,modern,['uncertain'],1,"['economic', 'economy']",1,['federal reserve'],1,1
NYT_3_2003_29,modern,['uncertainty'],1,"['economic', 'economy']",1,"['federal reserve', 'congress', 'white house']",1,1
NYT_8_2010_1,modern,['uncertainty'],1,"['economic', 'economy']",1,[],0,0
SF_7_2004_10,modern,['uncertainty'],1,['economy'],1,[],0,0
LA_2_2005_21,modern,['uncertainty'],1,"['economic', 'economy']",1,"['regulation', 'deficit', 'congress', 'legislation']",1,1
MIHB_9_1987_7,modern,['uncertain'],1,['economic'],1,[],0,0
SF_6_2008_18,modern,['uncertain'],1,[],0,[],0,0
LA_1_2002_4,modern,['uncertainty'],1,['economy'],1,[],0,0
SF_2_2003_17,modern,['uncertain'],1,['economic'],1,[],0,0
LA_12_1995_21,modern,['uncertain'],1,['economic'],1,[],0,0
