ID	text	sentiment
27_1	Signs that weakness in demand is abating and economic activity is beginning to firm have become more prevalent	neutral
79_4	Business pricing power and increases in core consumer prices remain muted	neutral
99_6	With underlying inflation expected to be contained, the Committee believes that policy accommodation can be removed at a pace that is likely to be measured	neutral
139_7	Moreover, the Committee sees some risk that inflation could persist for a time below rates that best foster economic growth and price stability in the longer term	dovish
96_1	The Federal Open Market Committee decided today to raise its target for the federal funds rate by 25 basis points to 3-1/4 percent	hawkish
34_4	In these circumstances, the Committee believes that, against the background of its long-run goals of price stability and sustainable economic growth and of the information currently available, the risks are balanced with respect to the prospects for both goals for the foreseeable future	neutral
89_7	Nonetheless, the Committee will respond to changes in economic prospects as needed to fulfill its obligation to maintain price stability	hawkish
22_1	In a related action, the Board of Governors approved a 25 basis point reduction in the discount rate to 3 percent	dovish
111_3	The Committee sees growth as likely to moderate to a more sustainable pace, partly reflecting a gradual cooling of the housing market and the lagged effects of increases in interest rates and energy prices	neutral
116_4	Readings on core inflation have been elevated, and the high level of resource utilization has the potential to sustain inflation pressures	hawkish
78_5	The economy, nonetheless, has yet to exhibit sustainable growth	dovish
67_0	The Federal Open Market Committee decided today to keep its target for the federal funds rate unchanged at 1-3/4 percent	neutral
122_4	Tight credit conditions, the ongoing housing contraction, and elevated energy prices are likely to weigh on economic growth over the next few quarters	dovish
81_3	The evidence accumulated over the intermeeting period confirms that spending is firming, and the labor market appears to be stabilizing	neutral
149_6	The arrangements with the Bank of England, the ECB, and the Swiss National Bank will provide these central banks with the capacity to conduct tenders of US dollars in their local markets at fixed rates for full allotment, similar to arrangements that had been in place previously	dovish
139_4	US exports have slumped as a number of major trading partners have also fallen into recession	dovish
20_4	Investment in capital equipment, however, has continued to decline	dovish
39_2	The recent changes in the global economy and adjustments in US financial markets mean that a slightly lower federal funds rate should now be consistent with keeping inflation low and sustaining economic growth going forward	neutral
77_5	Although the timing and extent of that improvement remain uncertain, the Committee perceives that over the next few quarters the upside and downside risks to the attainment of sustainable growth are roughly equal	neutral
161_4	At its next meeting the Committee will assess available information on the likely balance of supply and demand, conditions in financial markets, and the possible need for adjustment in the stance of policy to contain inflationary pressures	neutral
147_7	With substantial resource slack continuing to restrain cost pressures and longer-term inflation expectations stable, inflation is likely to be subdued for some time	neutral
148_9	The Committee will continue to monitor the economic outlook and financial developments and will employ its policy tools as necessary to promote economic recovery and price stability	dovish
36_5	The Committee perceives that, with appropriate monetary policy action, the upside and downside risks to the attainment of both sustainable growth and price stability should be kept roughly equal	neutral
98_7	Higher energy and other costs have the potential to add to inflation pressures	hawkish
137_4	Overall, the outlook for economic activity has weakened further	dovish
141_13	The Committee will continue to evaluate the timing and overall amounts of its purchases of securities in light of the evolving economic outlook and conditions in financial markets	neutral
82_5	The Committee perceives that the upside and downside risks to the attainment of sustainable growth for the next few quarters are roughly equal	neutral
76_4	The Committee believes that as those uncertainties lift, as most analysts expect, the accommodative stance of monetary policy, coupled with ongoing growth in productivity, will provide support to economic activity sufficient to engender an improving economic climate over time	neutral
60_2	A significant reduction in excess inventories seems well advanced	dovish
154_0	Information received since the Federal Open Market Committee met in November confirms that the economic recovery is continuing, though at a rate that has been insufficient to bring down unemployment. Household spending is increasing at a moderate pace, but remains constrained by high unemployment, modest income growth, lower housing wealth, and tight credit. Business spending on equipment and software is rising, though less rapidly than earlier in the year, while investment in nonresidential structures continues to be weak. Employers remain reluctant to add to payrolls. The housing sector continues to be depressed. Longer-term inflation expectations have remained stable, but measures of underlying inflation have continued to trend downward. Consistent with its statutory mandate, the Committee seeks to foster maximum employment and price stability. Currently, the unemployment rate is elevated, and measures of underlying inflation are somewhat low, relative to levels that the Committee judges to be consistent, over the longer run, with its dual mandate. Although the Committee anticipates a gradual return to higher levels of resource utilization in a context of price stability, progress toward its objectives has been disappointingly slow. To promote a stronger pace of economic recovery and to help ensure that inflation, over time, is at levels consistent with its mandate, the Committee decided today to continue expanding its holdings of securities as announced in November. The Committee will maintain its existing policy of reinvesting principal payments from its securities holdings. In addition, the Committee intends to purchase $600 billion of longer-term Treasury securities by the end of the second quarter of 2011, a pace of about $75 billion per month. The Committee will regularly review the pace of its securities purchases and the overall size of the asset-purchase program in light of incoming information and will adjust the program as needed to best foster maximum employment and price stability. The Committee will maintain the target range for the federal funds rate at 0 to 1/4 percent and continues to anticipate that economic conditions, including low rates of resource utilization, subdued inflation trends, and stable inflation expectations, are likely to warrant exceptionally low levels for the federal funds rate for an extended period. The Committee will continue to monitor the economic outlook and financial developments and will employ its policy tools as necessary to support the economic recovery and to help ensure that inflation, over time, is at levels consistent with its mandate.	dovish
37_3	Core inflation has stayed relatively low in recent months and longer-term inflation expectations remain contained	neutral
154_7	Consistent with its statutory mandate, the Committee seeks to foster maximum employment and price stability	neutral
153_5	Housing starts continue to be depressed	dovish
151_6	Nonetheless, the Committee anticipates a gradual return to higher levels of resource utilization in a context of price stability, although the pace of economic recovery is likely to be more modest in the near term than had been anticipated	dovish
75_3	However, the Committee believes that as those risks lift, as most analysts expect, the accommodative stance of monetary policy, coupled with ongoing growth in productivity, will provide support to an improving economic climate over time	neutral
123_0	Throughout the current financial crisis, central banks have engaged in continuous close consultation and have cooperated in unprecedented joint actions such as the provision of liquidity to reduce strains in financial markets. Inflationary pressures have started to moderate in a number of countries, partly reflecting a marked decline in energy and other commodity prices. Inflation expectations are diminishing and remain anchored to price stability. The recent intensification of the financial crisis has augmented the downside risks to growth and thus has diminished further the upside risks to price stability.  Some easing of global monetary conditions is therefore warranted. Accordingly, the Bank of Canada, the Bank of England, the European Central Bank, the Federal Reserve, Sveriges Riksbank, and the Swiss National Bank are today announcing reductions in policy interest rates. The Bank of Japan expresses its strong support of these policy actions. Federal Reserve ActionsThe Federal Open Market Committee has decided to lower its target for the federal funds rate 50 basis points to 1-1/2 percent. The Committee took this action in light of evidence pointing to a weakening of economic activity and a reduction in inflationary pressures.  Incoming economic data suggest that the pace of economic activity has slowed markedly in recent months. Moreover, the intensification of financial market turmoil is likely to exert additional restraint on spending, partly by further reducing the ability of households and businesses to obtain credit. Inflation has been high, but the Committee believes that the decline in energy and other commodity prices and the weaker prospects for economic activity have reduced the upside risks to inflation.  The Committee will monitor economic and financial developments carefully and will act as needed to promote sustainable economic growth and price stability.	dovish
93_3	Output appears to be growing at a moderate pace despite the rise in energy prices, and labor market conditions continue to improve gradually	neutral
56_3	These actions were taken in light of further weakening of sales and production, and in the context of lower consumer confidence, tight conditions in some segments of financial markets, and high energy prices sapping household and business purchasing power	dovish
85_3	The evidence accumulated over the intermeeting period indicates that output is continuing to expand at a solid rate and hiring appears to have picked up	neutral
142_11	25 trillion of agency mortgage-backed securities and up to $200 billion of agency debt by the end of the year	dovish
59_2	The FOMC has reviewed prospects for the economy in light of the information that has become available since its March meeting	neutral
124_3	Business equipment spending and industrial production have weakened in recent months, and slowing economic activity in many foreign economies is damping the prospects for US exports	dovish
111_7	In any event, the Committee will respond to changes in economic prospects as needed to support the attainment of its objectives	neutral
148_1	Information received since the Federal Open Market Committee met in March suggests that economic activity has continued to strengthen and that the labor market is beginning to improve	neutral
110_3	Economic growth has rebounded strongly in the current quarter but appears likely to moderate to a more sustainable pace	neutral
158_3	Against this backdrop, further easing of the stance of monetary policy was judged to be warranted to sustain economic growth in the context of contained inflation	dovish
73_5	Inflation and inflation expectations remain well contained	neutral
93_6	With underlying inflation expected to be relatively low, the Committee believes that policy accommodation can be removed at a pace that is likely to be measured	neutral
133_8	The Committee will continue to assess the effects of financial and other developments on economic prospects and will act as needed to foster price stability and sustainable economic growth	neutral
125_5	However, the high level of resource utilization has the potential to sustain inflation pressures	hawkish
23_2	The Federal Reserve will continue to supply unusually large volumes of liquidity to the financial markets, as needed, until more normal market functioning is restored	dovish
136_8	The downside risks to growth and the upside risks to inflation are both of significant concern to the Committee	neutral
15_3	The Committee will continue to monitor closely the evolving economic situation	neutral
36_0	The Federal Open Market Committee decided today to raise its target for the federal funds rate by 25 basis points to 4 percent. Elevated energy prices and hurricane-related disruptions in economic activity have temporarily depressed output and employment. However, monetary policy accommodation, coupled with robust underlying growth in productivity, is providing ongoing support to economic activity that will likely be augmented by planned rebuilding in the hurricane-affected areas. The cumulative rise in energy and other costs has the potential to add to inflation pressures; however, core inflation has been relatively low in recent months and longer-term inflation expectations remain contained. The Committee perceives that, with appropriate monetary policy action, the upside and downside risks to the attainment of both sustainable growth and price stability should be kept roughly equal. With underlying inflation expected to be contained, the Committee believes that policy accommodation can be removed at a pace that is likely to be measured. Nonetheless, the Committee will respond to changes in economic prospects as needed to fulfill its obligation to maintain price stability.	hawkish
99_7	Nonetheless, the Committee will respond to changes in economic prospects as needed to fulfill its obligation to maintain price stability	hawkish
95_5	Pressures on inflation have picked up in recent months and pricing power is more evident	hawkish
22_2	Today's action by the FOMC brings the decline in the target federal funds rate since the beginning of the year to 300 basis points	dovish
72_0	The Federal Open Market Committee decided today to keep its target for the federal funds rate unchanged at 1 3/4 percent. The information that has become available since the last meeting of the Committee suggests that aggregate demand is growing at a moderate pace. Over time, the current accommodative stance of monetary policy, coupled with still robust underlying growth in productivity, should be sufficient to foster an improving business climate. However, considerable uncertainty persists about the extent and timing of the expected pickup in production and employment owing in part to the emergence of heightened geopolitical risks. Consequently, the Committee believes that, for the foreseeable future, against the background of its long-run goals of price stability and sustainable economic growth and of the information currently available, the risks are weighted mainly toward conditions that may generate economic weakness.	neutral
19_7	This potential restraint, together with the possible effects of earlier reductions in equity wealth on consumption and the risk of slower growth abroad, threatens to keep the pace of economic activity unacceptably weak	dovish
160_1	In a related action, the Board of Governors approved a 25 basis point increase in the discount rate to 5 percent	neutral
143_7	In these circumstances, the Federal Reserve will continue to employ a wide range of tools to promote economic recovery and to preserve price stability	dovish
29_5	In these circumstances, although the stance of monetary policy is currently accommodative, the Committee believes that, for the foreseeable future, against the background of its long run goals of price stability and sustainable economic growth and of the information currently available, the risks are balanced with respect to the prospects for both goals	neutral
71_0	The Federal Open Market Committee decided today to keep its target for the federal funds rate unchanged at 1 3/4 percent. The softening in the growth of aggregate demand that emerged this spring has been prolonged in large measure by weakness in financial markets and heightened uncertainty related to problems in corporate reporting and governance. The current accommodative stance of monetary policy, coupled with still-robust underlying growth in productivity, should be sufficient to foster an improving business climate over time. Nonetheless, the Committee recognizes that, for the foreseeable future, against the background of its long run goals of price stability and sustainable economic growth and of the information currently available, the risks are weighted mainly toward conditions that may generate economic weakness.	neutral
146_4	Firms have brought inventory stocks into better alignment with sales	neutral
140_11	25 trillion of agency mortgage-backed securities and up to $200 billion of agency debt by the end of the year	dovish
118_3	Moreover, recent information indicates a deepening of the housing contraction as well as some softening in labor markets	dovish
34_0	The Federal Open Market Committee decided today to keep its target for the federal funds rate unchanged at 1-1/4 percent. The Committee continues to believe that this accommodative stance of monetary policy, coupled with still robust underlying growth in productivity, is providing important ongoing support to economic activity. The limited number of incoming economic indicators since the November meeting, taken together, are not inconsistent with the economy working its way through its current soft spot. In these circumstances, the Committee believes that, against the background of its long-run goals of price stability and sustainable economic growth and of the information currently available, the risks are balanced with respect to the prospects for both goals for the foreseeable future.	neutral
127_3	Nevertheless, the economy seems likely to expand at a moderate pace over coming quarters	neutral
103_1	The Federal Open Market Committee agreed that this increase would be allowed to show through completely into interest rates in reserve markets	hawkish
69_4	In these circumstances, although the stance of monetary policy is currently accommodative, the Committee believes that, for the foreseeable future, against the background of its long run goals of price stability and sustainable economic growth and of the information currently available, the risks are balanced with respect to the prospects for both goals	neutral
44_4	As a consequence, the directive the Federal Open Market Committee adopted is symmetrical with regard to the outlook for policy over the near term	neutral
10_4	Against the background of its long-term goals of price stability and sustainable economic growth and of the information already available, the Committee believes the risks are weighted mainly toward conditions that may generate heightened inflation pressures in the foreseeable future	hawkish
69_1	The Federal Open Market Committee decided today to keep its target for the federal funds rate unchanged at 1 3/4 percent	neutral
29_1	The Federal Open Market Committee decided today to keep its target for the federal funds rate unchanged at 1 3/4 percent	neutral
68_7	To conform to this new practice, the Board of Governors also decided to report in the written announcement the roll call of any vote on the discount rate, also including the preferred policy choice of any dissenters	neutral
137_5	Meanwhile, inflationary pressures have diminished appreciably	neutral
89_2	The Committee believes that, even after this action, the stance of monetary policy remains accommodative and, coupled with robust underlying growth in productivity, is providing ongoing support to economic activity	neutral
78_6	With inflationary expectations subdued, the Committee judged that a slightly more expansive monetary policy would add further support for an economy which it expects to improve over time	dovish
141_8	In these circumstances, the Federal Reserve will employ all available tools to promote economic recovery and to preserve price stability	dovish
113_1	The Federal Open Market Committee decided today to keep its target for the federal funds rate at 5-1/4 percent	neutral
89_4	Inflation and longer-term inflation expectations remain well contained	neutral
47_1	Based on the available evidence, however, the Committee remains concerned with the possibility that over time increases in demand will continue to exceed the growth in potential supply, even after taking account of the remarkable rise in productivity growth	hawkish
28_0	The Federal Open Market Committee decided today to keep its target for the federal funds rate unchanged at 1 3/4 percent. The information that has become available since the last meeting of the Committee confirms that economic activity has been receiving considerable upward impetus from a marked swing in inventory investment. Nonetheless, the degree of the strengthening in final demand over coming quarters, an essential element in sustained economic expansion, is still uncertain. In these circumstances, although the stance of monetary policy is currently accommodative, the Committee believes that, for the foreseeable future, against the background of its long run goals of price stability and sustainable economic growth and of the information currently available, the risks are balanced with respect to the prospects for both goals.	neutral
47_0	The Federal Open Market Committee made no change today in its target for the federal funds rate	neutral
142_0	Information received since the Federal Open Market Committee met in June suggests that economic activity is leveling out. Conditions in financial markets have improved further in recent weeks. Household spending has continued to show signs of stabilizing but remains constrained by ongoing job losses, sluggish income growth, lower housing wealth, and tight credit. Businesses are still cutting back on fixed investment and staffing but are making progress in bringing inventory stocks into better alignment with sales. Although economic activity is likely to remain weak for a time, the Committee continues to anticipate that policy actions to stabilize financial markets and institutions, fiscal and monetary stimulus, and market forces will contribute to a gradual resumption of sustainable economic growth in a context of price stability. The prices of energy and other commodities have risen of late. However, substantial resource slack is likely to dampen cost pressures, and the Committee expects that inflation will remain subdued for some time. In these circumstances, the Federal Reserve will employ all available tools to promote economic recovery and to preserve price stability. The Committee will maintain the target range for the federal funds rate at 0 to 1/4 percent and continues to anticipate that economic conditions are likely to warrant exceptionally low levels of the federal funds rate for an extended period. As previously announced, to provide support to mortgage lending and housing markets and to improve overall conditions in private credit markets, the Federal Reserve will purchase a total of up to $1.25 trillion of agency mortgage-backed securities and up to $200 billion of agency debt by the end of the year. In addition, the Federal Reserve is in the process of buying $300 billion of Treasury securities. To promote a smooth transition in markets as these purchases of Treasury securities are completed, the Committee has decided to gradually slow the pace of these transactions and anticipates that the full amount will be purchased by the end of October. The Committee will continue to evaluate the timing and overall amounts of its purchases of securities in light of the evolving economic outlook and conditions in financial markets. The Federal Reserve is monitoring the size and composition of its balance sheet and will make adjustments to its credit and liquidity programs as warranted.	dovish
71_3	The current accommodative stance of monetary policy, coupled with still-robust underlying growth in productivity, should be sufficient to foster an improving business climate over time	neutral
111_0	The Federal Open Market Committee decided today to raise its target for the federal funds rate by 25 basis points to 5 percent. Economic growth has been quite strong so far this year. The Committee sees growth as likely to moderate to a more sustainable pace, partly reflecting a gradual cooling of the housing market and the lagged effects of increases in interest rates and energy prices. As yet, the run-up in the prices of energy and other commodities appears to have had only a modest effect on core inflation, ongoing productivity gains have helped to hold the growth of unit labor costs in check, and inflation expectations remain contained. Still, possible increases in resource utilization, in combination with the elevated prices of energy and other commodities, have the potential to add to inflation pressures. The Committee judges that some further policy firming may yet be needed to address inflation risks but emphasizes that the extent and timing of any such firming will depend importantly on the evolution of the economic outlook as implied by incoming information. In any event, the Committee will respond to changes in economic prospects as needed to support the attainment of its objectives.	hawkish
115_0	The Federal Open Market Committee decided today to keep its target for the federal funds rate at 5-1/4 percent. Economic growth has slowed over the course of the year, partly reflecting a cooling of the housing market. Going forward, the economy seems likely to expand at a moderate pace. Readings on core inflation have been elevated, and the high level of resource utilization has the potential to sustain inflation pressures. However, inflation pressures seem likely to moderate over time, reflecting reduced impetus from energy prices, contained inflation expectations, and the cumulative effects of monetary policy actions and other factors restraining aggregate demand. Nonetheless, the Committee judges that some inflation risks remain. The extent and timing of any additional firming that may be needed to address these risks will depend on the evolution of the outlook for both inflation and economic growth, as implied by incoming information.	hawkish
134_1	The Federal Open Market Committee decided today to lower its target for the federal funds rate 25 basis points to 4-1/4 percent	dovish
86_5	The Committee perceives the upside and downside risks to the attainment of both sustainable growth and price stability for the next few quarters are roughly equal	neutral
66_4	The Committee continues to believe that, against the background of its long-run goals of price stability and sustainable economic growth and of the information currently available, the risks are weighted mainly toward conditions that may generate economic weakness in the foreseeable future	dovish
117_3	While strains in short-term funding markets have eased somewhat, broader financial market conditions have continued to deteriorate and credit has tightened further for some businesses and households	dovish
157_2	The recent changes in the global economy and adjustments in US financial markets mean that a slightly lower federal funds rate should now be consistent with keeping inflation low and sustaining economic growth going forward	neutral
81_6	In contrast, the probability, though minor, of an unwelcome fall in inflation exceeds that of a rise in inflation from its already low level	dovish
80_3	The evidence accumulated over the intermeeting period confirms that spending is firming, although the labor market has been weakening	dovish
160_2	Although cost pressures appear generally contained, risks to sustainable growth persist	hawkish
121_10	The Committee will continue to monitor economic and financial developments and will act as needed to promote sustainable economic growth and price stability	neutral
117_2	The Committee took this action in view of a weakening of the economic outlook and increasing downside risks to growth	dovish
115_7	The extent and timing of any additional firming that may be needed to address these risks will depend on the evolution of the outlook for both inflation and economic growth, as implied by incoming information	neutral
65_1	In a related action, the Board of Governors approved a 50 basis point reduction in the discount rate to 1-1/2 percent	dovish
2_3	With the 75 basis point decline in the federal funds rate since September, financial conditions can reasonably be expected to be consistent with fostering sustained economic expansion while keeping inflationary pressures subdued	dovish
123_5	Some easing of global monetary conditions is therefore warranted	dovish
94_2	The Committee believes that, even after this action, the stance of monetary policy remains accommodative and, coupled with robust underlying growth in productivity, is providing ongoing support to economic activity	neutral
143_12	As previously announced, the Federal Reserveâs purchases of $300 billion of Treasury securities will be completed by the end of October 2009	dovish
18_5	The possibility that this excess could continue for some time and the potential for weakness in global economic conditions suggest substantial risks that demand and production could remain soft	dovish
21_4	The associated easing of pressures on labor and product markets is expected to keep inflation contained	dovish
64_0	The Federal Open Market Committee decided today to lower its target for the federal funds rate by 50 basis points to 2-1/2 percent	dovish
132_7	The Committee will continue to assess the effects of these and other developments on economic prospects and will act as needed to foster price stability and sustainable economic growth	neutral
29_0	The Federal Open Market Committee decided today to keep its target for the federal funds rate unchanged at 1 3/4 percent. The information that has become available since the last meeting of the Committee confirms that economic activity is continuing to increase. However, both the upward impetus from the swing in inventory investment and the growth in final demand appear to have moderated. The Committee expects the rate of increase of final demand to pick up over coming quarters, supported in part by robust underlying growth in productivity, but the degree of the strengthening remains uncertain. In these circumstances, although the stance of monetary policy is currently accommodative, the Committee believes that, for the foreseeable future, against the background of its long run goals of price stability and sustainable economic growth and of the information currently available, the risks are balanced with respect to the prospects for both goals.	neutral
53_2	The more rapid advances in productivity also continue to help contain costs and hold down underlying price pressures	neutral
63_3	As a consequence, the FOMC recognizes that the actual federal funds rate may be below its target on occasion in these unusual circumstances	dovish
63_2	The Federal Reserve will continue to supply unusually large volumes of liquidity to the financial markets, as needed, until more normal market functioning is restored	dovish
3_3	Accordingly, the full degree of adjustment is judged no longer necessary	hawkish
24_2	The terrorist attacks have significantly heightened uncertainty in an economy that was already weak	dovish
32_4	However, considerable uncertainty persists about the extent and timing of the expected pickup in production and employment owing in part to the emergence of heightened geopolitical risks	dovish
19_0	The Federal Open Market Committee decided today to lower its target for the federal funds rate by 50 basis points to 4-1/2 percent	dovish
62_3	Household demand has been sustained, but business profits and capital spending continue to weaken and growth abroad is slowing, weighing on the US economy	dovish
114_6	The extent and timing of any additional firming that may be needed to address these risks will depend on the evolution of the outlook for both inflation and economic growth, as implied by incoming information	neutral
62_1	In a related action, the Board of Governors approved a 25 basis point reduction in the discount rate to 3 percent	dovish
123_13	The Committee will monitor economic and financial developments carefully and will act as needed to promote sustainable economic growth and price stability	neutral
86_6	With underlying inflation still expected to be relatively low, the Committee believes that policy accommodation can be removed at a pace that is likely to be measured	neutral
61_4	The associated easing of pressures on labor and product markets is expected to keep inflation contained	neutral
56_0	The Federal Open Market Committee decided today to lower its target for the federal funds rate by 50 basis points to 6 percent	dovish
114_4	However, inflation pressures seem likely to moderate over time, reflecting reduced impetus from energy prices, contained inflation expectations, and the cumulative effects of monetary policy actions and other factors restraining aggregate demand	neutral
62_5	Although long-term prospects for productivity growth and the economy remain favorable, the Committee continues to believe that against the background of its long-run goals of price stability and sustainable economic growth and of the information currently available, the risks are weighted mainly toward conditions that may generate economic weakness in the foreseeable future	dovish
55_1	The drag on demand and profits from rising energy costs, as well as eroding consumer confidence, reports of substantial shortfalls in sales and earnings, and stress in some segments of the financial markets suggest that economic growth may be slowing further	dovish
145_7	With substantial resource slack likely to continue to dampen cost pressures and with longer-term inflation expectations stable, the Committee expects that inflation will remain subdued for some time	neutral
20_2	A significant reduction in excess inventories seems well advanced	neutral
140_4	Although the economic outlook has improved modestly since the March meeting, partly reflecting some easing of financial market conditions, economic activity is likely to remain weak for a time	dovish
129_8	Although the downside risks to growth have increased somewhat, the Committee's predominant policy concern remains the risk that inflation will fail to moderate as expected	hawkish
59_1	In a related action, the Board of Governors approved a 50 basis point reduction in the discount rate to 4 percent	dovish
60_4	Investment in capital equipment, however, has continued to decline	dovish
150_3	Business spending on equipment and software has risen significantly; however, investment in nonresidential structures continues to be weak and employers remain reluctant to add to payrolls	dovish
64_3	Business and household spending as a consequence are being further damped	dovish
76_0	The Federal Open Market Committee decided today to keep its target for the federal funds rate unchanged at 1-1/4 percent. While incoming economic data since the January meeting have been mixed, recent labor market indicators have proven disappointing. However, the hesitancy of the economic expansion appears to owe importantly to oil price premiums and other aspects of geopolitical uncertainties. The Committee believes that as those uncertainties lift, as most analysts expect, the accommodative stance of monetary policy, coupled with ongoing growth in productivity, will provide support to economic activity sufficient to engender an improving economic climate over time. In light of the unusually large uncertainties clouding the geopolitical situation in the short run and their apparent effects on economic decisionmaking, the Committee does not believe it can usefully characterize the current balance of risks with respect to the prospects for its long-run goals of price stability and sustainable economic growth. Rather, the Committee decided to refrain from making that determination until some of those uncertainties abate. In the current circumstances, heightened surveillance is particularly informative.	dovish
128_6	Moreover, the high level of resource utilization has the potential to sustain those pressures	hawkish
125_3	Overall, the economy seems likely to expand at a moderate pace over coming quarters	neutral
59_8	As a consequence, the Committee agreed that an adjustment in the stance of policy is warranted during this extended intermeeting period	dovish
59_7	This potential restraint, together with the possible effects of earlier reductions in equity wealth on consumption and the risk of slower growth abroad, threatens to keep the pace of economic activity unacceptably weak	dovish
148_7	With substantial resource slack continuing to restrain cost pressures and longer-term inflation expectations stable, inflation is likely to be subdued for some time	neutral
130_3	In current circumstances, depository institutions may experience unusual funding needs because of dislocations in money and credit markets	dovish
126_4	Recent readings on core inflation have been somewhat elevated	hawkish
41_3	With the 75 basis point decline in the federal funds rate since September, financial conditions can reasonably be expected to be consistent with fostering sustained economic expansion while keeping inflationary pressures subdued	dovish
99_2	Elevated energy prices and hurricane-related disruptions in economic activity have temporarily depressed output and employment	dovish
21_2	Today's action by the FOMC brings the decline in the target federal funds rate since the beginning of the year to 275 basis points	dovish
148_6	Although the pace of economic recovery is likely to be moderate for a time, the Committee anticipates a gradual return to higher levels of resource utilization in a context of price stability	neutral
123_2	Inflationary pressures have started to moderate in a number of countries, partly reflecting a marked decline in energy and other commodity prices	neutral
125_2	Recent indicators have suggested somewhat firmer economic growth, and some tentative signs of stabilization have appeared in the housing market	neutral
85_4	Although incoming inflation data have moved somewhat higher, long-term inflation expectations appear to have remained well contained	neutral
150_7	Nonetheless, the Committee anticipates a gradual return to higher levels of resource utilization in a context of price stability, although the pace of economic recovery is likely to be moderate for a time	neutral
152_9	With substantial resource slack continuing to restrain cost pressures and longer-term inflation expectations stable, inflation is likely to remain subdued for some time before rising to levels the Committee considers consistent with its mandate	neutral
110_2	The slowing of the growth of real GDP in the fourth quarter of 2005 seems largely to have reflected temporary or special factors	neutral
99_3	However, monetary policy accommodation, coupled with robust underlying growth in productivity, is providing ongoing support to economic activity that will likely be augmented by planned rebuilding in the hurricane-affected areas	neutral
55_2	While some inflation risks persist, they are diminished by the more moderate pace of economic activity and by the absence of any indication that longer-term inflation expectations have increased	neutral
89_3	Output appears to be growing at a moderate pace despite the rise in energy prices, and labor market conditions have improved	neutral
120_10	However, downside risks to growth remain	neutral
67_1	Signs that weakness in demand is abating and economic activity is beginning to firm have become more prevalent	neutral
35_8	However, core inflation has been relatively low in recent months and longer-term inflation expectations remain contained	neutral
141_7	However, substantial resource slack is likely to dampen cost pressures, and the Committee expects that inflation will remain subdued for some time	neutral
105_3	In these circumstances, the Federal Reserve views these actions as necessary to keep inflation contained, and thereby foster sustainable economic growth	neutral
124_7	Nevertheless, downside risks to growth remain	neutral
18_4	Although current developments do not appear to have materially diminished the prospects for long-term growth in productivity, excess productive capacity has emerged recently	neutral
142_7	However, substantial resource slack is likely to dampen cost pressures, and the Committee expects that inflation will remain subdued for some time	neutral
117_5	The Committee expects inflation to moderate in coming quarters, but it will be necessary to continue to monitor inflation developments carefully	neutral
28_2	The information that has become available since the last meeting of the Committee confirms that economic activity has been receiving considerable upward impetus from a marked swing in inventory investment	neutral
144_13	In order to promote a smooth transition in markets, the Committee will gradually slow the pace of its purchases of both agency debt and agency mortgage-backed securities and anticipates that these transactions will be executed by the end of the first quarter of 2010	neutral
145_16	The Federal Reserve expects that amounts provided under the Term Auction Facility will continue to be scaled back in early 2010	neutral
123_4	The recent intensification of the financial crisis has augmented the downside risks to growth and thus has diminished further the upside risks to price stability	neutral
44_3	Today's increase in the federal funds rate, together with the policy action in June and the firming of conditions more generally in US financial markets over recent months, should markedly diminish the risk of rising inflation going forward	neutral
97_3	Aggregate spending, despite high energy prices, appears to have strengthened since late winter, and labor market conditions continue to improve gradually	neutral
131_2	In these circumstances, although recent data suggest that the economy has continued to expand at a moderate pace, the Federal Open Market Committee judges that the downside risks to growth have increased appreciably	neutral
118_6	However, downside risks to growth remain	neutral
142_13	To promote a smooth transition in markets as these purchases of Treasury securities are completed, the Committee has decided to gradually slow the pace of these transactions and anticipates that the full amount will be purchased by the end of October	neutral
145_13	In light of ongoing improvements in the functioning of financial markets, the Committee and the Board of Governors anticipate that most of the Federal Reserveâs special liquidity facilities will expire on February 1, 2010, consistent with the Federal Reserveâs announcement of June 25, 2009	neutral
87_8	With underlying inflation still expected to be relatively low, the Committee believes that policy accommodation can be removed at a pace that is likely to be measured	neutral
37_0	The Federal Open Market Committee decided today to raise its target for the federal funds rate by 25 basis points to 4-1/4 percent. Despite elevated energy prices and hurricane-related disruptions, the expansion in economic activity appears solid. Core inflation has stayed relatively low in recent months and longer-term inflation expectations remain contained. Nevertheless, possible increases in resource utilization as well as elevated energy prices have the potential to add to inflation pressures. The Committee judges that some further measured policy firming is likely to be needed to keep the risks to the attainment of both sustainable economic growth and price stability roughly in balance. In any event, the Committee will respond to changes in economic prospects as needed to foster these objectives.	neutral
137_6	In light of the declines in the prices of energy and other commodities and the weaker prospects for economic activity, the Committee expects inflation to moderate further in coming quarters	neutral
